key,title,screening_groups,selected,openreview_url
ICML:62337,SPHERE: Mitigating the Loss of Spectral Plasticity in Mixture-of-Experts for Deep Reinforcement Learning,T4,False,https://openreview.net/forum?id=hXyv6xeHkO
ICML:63273,Harnessing Uncertainty: Entropy-Modulated Policy Gradients for Long-Horizon LLM Agents,T6,False,https://openreview.net/forum?id=YVNn8t1XMX
ICML:62009,On the Computational Complexity of Performative Prediction,T6,False,https://openreview.net/forum?id=kkhVljGiMS
ICML:66690,Less Is More in Federated Continual Learning: RieSelect for Conflict-Aware Layer Selection in LLMs,T1,False,https://openreview.net/forum?id=1Je3o7cf1N
ICML:61253,Coverage Improvement and Fast Convergence of On-policy Preference Learning,T2,False,https://openreview.net/forum?id=s7wV3xGQFL
ICML:63020,Improving Adversarial Robustness of Attribution via Implicit Regularization,T6,False,https://openreview.net/forum?id=aqoXbXzxlV
ICML:61793,Robust Stochastic Gradient Posterior Sampling with Lattice Based Discretisation,T2,False,https://openreview.net/forum?id=mtRgrp0u7Z
ICML:62813,Vision-Language-Action Pretraining from Large-Scale Human Videos,T4,False,https://openreview.net/forum?id=d2TFven78P
ICML:64426,Transforming Weather Data from Pixel to Latent Space,T5,False,https://openreview.net/forum?id=NlSWKeQPoZ
ICML:64505,Angel or Demon: Investigating the Plasticity Interventions' Impact on Backdoor Threats in Deep Reinforcement Learning,T5,False,https://openreview.net/forum?id=MtialRxZMH
ICML:64567,Semantic Tube Prediction: Beating LLM Data Efficiency with JEPA,T4,False,https://openreview.net/forum?id=M8l3MmWaQB
ICML:62214,Inconsistency-Aware Minimization: Improving Generalization with Unlabeled Data,T5,False,https://openreview.net/forum?id=icRbM5ArwW
ICML:62619,MAGIC: Multi-Granularity Language-Informed Image Clustering,T6,False,https://openreview.net/forum?id=eyo7TITaF9
ICML:63472,Timestep Rescheduling in Diffusion Inversion,T1,False,https://openreview.net/forum?id=WsZwXIx5r8
ICML:66414,Tuning-Free One-Class Discriminant Learning for Tabular Anomaly Detection,T7,False,https://openreview.net/forum?id=3vezZKhyoS
ICML:64717,Student-Centered Distillation Narrows the Agentic Gap Between Small and Large LLMs,T5,False,https://openreview.net/forum?id=KaTYG9LGJv
ICML:64508,OmniSapiens: A Foundation Model for Social Behavior Processing via Heterogeneity-Aware Relative Policy Optimization,T6,False,https://openreview.net/forum?id=MrupCemBMy
ICML:61265,Turning Stale Gradients into Stable Gradients: Coherent Coordinate Descent with Implicit Landscape Smoothing for Lightweight Zeroth-Order Optimization,T1,False,https://openreview.net/forum?id=s1CYkVHVvf
ICML:65797,State-Dependent Safety Failures in Multi-Turn Language Model Interaction,T6,False,https://openreview.net/forum?id=A3920YD7ue
ICML:62099,Stabilizing PPO via Latent-Space Regularization and KDE-Driven Exploration,T5; T6,False,https://openreview.net/forum?id=jojs3GoyHq
ICML:60610,Spatially-Adaptive Gradient Re-parameterization for 3D Large Kernel Optimization,T1,False,https://openreview.net/forum?id=yUvMzLLyfE
ICML:62161,AutoWebWorld: Synthesizing Infinite Verifiable Web Environments via Finite State Machines,T4,False,https://openreview.net/forum?id=jBPFdqmOck
ICML:65909,ARLArena: A Unified Framework for Stable Agentic Reinforcement Learning,T5,False,https://openreview.net/forum?id=90kxFi9VGP
ICML:63579,Expected Return Causes Outcome-Level Mode Collapse in Reinforcement Learning and How to Fix It with Inverse Probability Scaling,T6,False,https://openreview.net/forum?id=Vr0kjNERRf
ICML:62753,ECO: Quantized Training without Full-Precision Master Weights,T1,False,https://openreview.net/forum?id=dfVm5yZZ6G
ICML:62578,Graph Neural Dynamics via Learned Energy and Tangential Flows,T7,False,https://openreview.net/forum?id=fOpKd5S9Bw
ICML:63550,Theoretical Guarantees for One-Shot Magnitude Pruning and Compute-Adaptive Early Exit,T4,False,https://openreview.net/forum?id=W7gIiS2y1x
ICML:61724,Particles Don’t Care About Z: Towards Scaling Entropy Estimation of Unnormalized Densities,T5,False,https://openreview.net/forum?id=nVAU1aVLtY
ICML:62788,Mirror Mean-Field Langevin Dynamics,T3,False,https://openreview.net/forum?id=dIUrE5eR00
ICML:65365,Online Conformal Prediction via Universal Portfolio Algorithms,T1,False,https://openreview.net/forum?id=EKmiOtjZjI
ICML:65061,Learning Permutation from Structure Without Supervision,T5,False,https://openreview.net/forum?id=H8ozFYOmk8
ICML:63914,Exploring Nonlinear Pathway in Parameter Space for Machine Unlearning,T7,False,https://openreview.net/forum?id=SaUgHTz5Yo
ICML:65197,Understanding SAM through Minimax Perspective,T5,False,https://openreview.net/forum?id=FtdLp5lYOd
ICML:64062,"OVLR: Efficient, Scalable, and Robust Training via Output-Level Variance-Reduced Likelihood Ratio",T5,False,https://openreview.net/forum?id=RIase6VpF6
ICML:62805,Parallel-Probe: Towards Efficient Parallel Thinking via 2D Probing,T3,False,https://openreview.net/forum?id=d7TW4gTLcq
ICML:60863,ACTG-ARL: Differentially Private Conditional Text Generation with RL-Boosted Control,T6,False,https://openreview.net/forum?id=vvke6mnh3Z
ICML:62707,Multimodal Meta-Verifier with Explicit Structured Recalibration,T6,False,https://openreview.net/forum?id=e1bpZMpANm
ICML:64352,The Implicit Bias of Steepest Descent with Mini-batch Stochastic Gradient,T2; T6,True,https://openreview.net/forum?id=OT9cxeWbEO
ICML:64582,Scaling Laws for Precision in High-Dimensional Linear Regression,T4,True,https://openreview.net/forum?id=LyhBIrNBXv
ICML:64378,MuLoCo: Muon is a Practical Inner Optimizer for DiLoCo,T2; T7,False,https://openreview.net/forum?id=OBXBXSgwcD
ICML:63936,Active Continual Learning with Metaplastic Binary Bayesian Neural Networks,T1,False,https://openreview.net/forum?id=SPZd0HVyiS
ICML:65635,CONGA:Confidence-and-Gradient-Aware Learning Rate Schedule for Test Time Adaptation,T1,False,https://openreview.net/forum?id=BeOkRax4pN
ICML:65742,PESD-TSF: A Period-Aware and Explicit Structured Decomposition Framework for Long-Term Time Series Forecasting,T5,False,https://openreview.net/forum?id=AdBlaX1peR
ICML:66419,CompleteP for RL: Maintaining Feature Learning When Scaling Deep Reinforcement Learning,T1; T3; T6,True,https://openreview.net/forum?id=3uXAGWqCny
ICML:61570,Clustering in Deep Stochastic Transformers,T6,False,https://openreview.net/forum?id=opfSL15Uc4
ICML:63993,Just Noticeable Difference Modeling for Deep Visual Features,T1,False,https://openreview.net/forum?id=RxjGbyLFT1
ICML:62024,Stabilizing Native Low-Rank LLM Pretraining,T4; T5,False,https://openreview.net/forum?id=kb5wjkqu8q
ICML:60708,Geometric Control of Out-of-Distribution Shift in Safe Offline RL,T6,False,https://openreview.net/forum?id=xLcOW4q39R
ICML:63301,Scalable Reinforcement Learning via Adaptive Batch Scaling,T2,True,https://openreview.net/forum?id=YI9wSqfz7W
ICML:64501,Softmax as Linear Attention in the Large-Prompt Regime: a Measure-based Perspective,T6,False,https://openreview.net/forum?id=MvuCgK0Qns
ICML:66097,"Theoretical Analysis of Sparse Optimization with Reparameterization, Weight Decay, and Adaptive Learning Rate",T1; T7,True,https://openreview.net/forum?id=74PNBqBKPA
ICML:65735,BAS: Bridging Adam and SignSGD for Memory-Efficient LLM Training,T8,False,https://openreview.net/forum?id=Agiagru6BM
ICML:64167,Implicit Turn-Wise Policy Optimization for Proactive User-LLM Interaction,T5,False,https://openreview.net/forum?id=QJC5WymFK1
ICML:62574,InfoLaw: Information Scaling Laws for Large Language Models with Quality-Weighted Mixture Data and Repetition,T4,True,https://openreview.net/forum?id=fQaVptMRCY
ICML:63006,Delegation and Verification under AI,T6,False,https://openreview.net/forum?id=b0Tr5J6ilw
ICML:64901,Prescriptive Scaling Reveals the Evolution of Language Model Capabilities,T4,False,https://openreview.net/forum?id=IkjsHRpuYY
ICML:60625,FedGain: Toward Negative-Gain-Free Client Collaboration in Federated Learning,T4,False,https://openreview.net/forum?id=yLn1COP0AN
ICML:62476,Knothe-Rosenblatt Quantile Regression for Risk-sensitive Multi-objective Reinforcement Learning,T5,False,https://openreview.net/forum?id=gGx6DyI6Xv
ICML:60541,Stabilizing Equation Learning via Zero-Point Constraints,T3,False,https://openreview.net/forum?id=zAuh9CGr9R
ICML:62988,$\mu$pscaling small models: Principled warm starts and hyperparameter transfer,T3; T4; T7,True,https://openreview.net/forum?id=bAqpZRzlTg
ICML:66301,Balancing Learning Rates Across Layers: Exact Two-Step Dynamics and Optimal Scaling in Linear Neural Networks,T1; T6,True,https://openreview.net/forum?id=4vztmTrGhd
ICML:63004,Revisiting the Volume Hypothesis,T6,False,https://openreview.net/forum?id=b0agSl1SMw
ICML:61791,On the origin of neural scaling laws:  from random graphs to natural language,T3; T4,True,https://openreview.net/forum?id=mu17VSX8q9
ICML:66698,Object-level Semantic and Spatial Distillation for Open Vocabulary Detection,T6,False,https://openreview.net/forum?id=1FhY0Wkb6W
ICML:64812,Scaling Laws and Architectural Frontiers in Metagenomic Foundation Models,T4,False,https://openreview.net/forum?id=JWs8VUevwO
ICML:60872,When Data Is Scarce: Scaling Sparse Language Models with Repeated Training,T4,False,https://openreview.net/forum?id=vmcs6GBUe4
ICML:63841,RuCL: Stratified Rubric-Based Curriculum Learning for Multimodal Large Language Model Reasoning,T6,False,https://openreview.net/forum?id=TFhUQ6uFCP
ICML:65605,Revisiting Anisotropy in Language Transformers: The Geometry of Learning Dynamics,T6,True,https://openreview.net/forum?id=BxSubxbbNc
ICML:62989,How much can language models memorize?,T4,False,https://openreview.net/forum?id=bA6BgSbaUi
ICML:62638,Latent-Guided Cooperative Energy-Based Models,T5,False,https://openreview.net/forum?id=emLXsVkbag
ICML:62866,Reducing Per-Sample Harm in Stochastic Optimization,T2; T8,False,https://openreview.net/forum?id=cPuBsl2L6Z
ICML:63728,Bi-Anchor Interpolation Solver for Accelerating Generative Modeling,T1,False,https://openreview.net/forum?id=UDS2siRAyT
ICML:65282,Batch Normalization for Neural Networks on Complex Domains,T5,False,https://openreview.net/forum?id=F7aqfPhbYI
ICML:65575,Sharpness-Aware Pretraining Mitigates Catastrophic Forgetting,T1; T5,True,https://openreview.net/forum?id=CHvRfubYke
ICML:65885,QUATRO: Query-Adaptive Trust Region Policy Optimization for LLM Fine-tuning,T1,False,https://openreview.net/forum?id=98XhDbtB21
ICML:63438,SIKA-GP: Accelerating Gaussian Process Inference with Sparse Inducing Kernel Approximations for Bayesian Deep Learning,T6,False,https://openreview.net/forum?id=XClFDlw3oe
ICML:62927,Text-Conditional JEPA for Learning Semantically Rich Visual Representations,T5,False,https://openreview.net/forum?id=bmvWC1ainA
ICML:66817,Mind Your Entropy: From Maximum Entropy to Trajectory Entropy-Constrained RL,T5,False,https://openreview.net/forum?id=03RPMit2tm
ICML:64420,Flatland: The Adventures of Gradient Descent with Large Step Sizes,T1; T5,True,https://openreview.net/forum?id=NpSI4x2vBS
ICML:64390,An Exploration of Non-Euclidean Gradient Descent: Muon and its Many Variants,T1; T7,True,https://openreview.net/forum?id=O5xoqSmNzc
ICML:64318,Adaptive Sharpness-Aware Minimization with a Polyak-type Step size: A Theory-Grounded Scheduler,T1; T5; T7,True,https://openreview.net/forum?id=On2B3By7PT
ICML:64045,A Fourier perspective on the learning dynamics of neural networks: from sample complexities to mechanistic insights,T6,True,https://openreview.net/forum?id=RQECNEUcbJ
ICML:63590,Model Merging Scaling Laws in Large Language Models,T4,False,https://openreview.net/forum?id=VkTfx8FJoq
ICML:63528,Approximation of Log-Partition Function in Policy Mirror Descent Induces Implicit Regularization for LLM Post-Training,T6,False,https://openreview.net/forum?id=WPFVuJDDqc
ICML:62210,Co-Evolving Latent Action World Models,T1,False,https://openreview.net/forum?id=iec4FIZyrx
ICML:61943,Vision Transformer Finetuning Benefits from Non-Smooth Components,T5,False,https://openreview.net/forum?id=lTXvOhUOl2
ICML:60795,Who Gets Credit or Blame? Attributing Accountability in Modern AI Systems,T1; T7; T8,False,https://openreview.net/forum?id=wfHCePoAed
ICML:60480,Attention's forward pass and Frank-Wolfe,T1,False,https://openreview.net/forum?id=zrn7rRuvhW
ICML:61057,Flat Minima and Generalization: Insights from Stochastic Convex Optimization,T5,False,https://openreview.net/forum?id=u6zp8zZ8Ou
ICML:60535,SiameseNorm: Breaking the Barrier to Reconciling Pre/Post-Norm,T5,False,https://openreview.net/forum?id=zDcoHkyxmE
ICML:63090,T$^2$PO: Uncertainty-Guided Exploration Control for Stable Multi-Turn Agentic Reinforcement Learning,T5,False,https://openreview.net/forum?id=aD1zjvdJN4
ICML:71027,Do We Need Adam? Surprisingly Strong and Sparse Reinforcement Learning with SGD in LLMs,T1; T8,True,https://openreview.net/forum?id=z31fdV4WRu
ICML:60591,Step-Size Stability in Stochastic Optimization: A Theoretical Perspective,T1,True,https://openreview.net/forum?id=yhvzMLgpdV
ICML:60520,Generalized Discrete Diffusion with Self-Correction,T7,False,https://openreview.net/forum?id=zQKlzKB6I9
ICML:60640,Improved Scaling Laws via Weak-to-Strong Generalization in Random Features Ridge Regression,T4,False,https://openreview.net/forum?id=yE3zbIOW3e
ICML:60654,Mining Useful General Data for Low-Resource Domain Adaptation,T6,False,https://openreview.net/forum?id=y1AV6cX8dX
ICML:60659,QPoint: End-to-End Lightweight Point Cloud Processing via Robust Quaternion Feature Learning,T6,False,https://openreview.net/forum?id=xxifbmZe0b
ICML:60665,Tail Annealing for Heavy-Tailed Flow Matching,T1,False,https://openreview.net/forum?id=xrFVeviQNW
ICML:60703,Baguan-TS: dual in-context learning model for time series forecasting with covariates,T5,False,https://openreview.net/forum?id=xO10rIopwe
ICML:60815,Inference-time Alignment with Rewards in Besov Spaces: Provable Advantages of Feature Learning and Multi-Step Policy Updates,T6,False,https://openreview.net/forum?id=wQjmCMLeyD
ICML:63045,EPSVec: Efficient and Private Synthetic Data Generation via Dataset Vectors,T2,False,https://openreview.net/forum?id=aaFfUg013C
ICML:61112,Path-conditioned training: a principled way to rescale ReLU neural networks,T6; T7,False,https://openreview.net/forum?id=tZwqlXUc6t
ICML:61213,Language Generation with Replay: A Learning-Theoretic View of Model Collapse,T4,False,https://openreview.net/forum?id=scnRgI2hhX
ICML:64494,Syntax vs. Semantics: How Transformers Learn Deep Dependencies,T6,False,https://openreview.net/forum?id=N0NjjQ9V3w
ICML:71083,Any-Order GPT as Masked Diffusion Model: Decoupling Formulation and Architecture,T1,False,https://openreview.net/forum?id=sEYoG3tAXN
ICML:65483,Detecting the Semantic Fixed Point: A Geometric Framework for Efficient Inference,T1,False,https://openreview.net/forum?id=DACN5xM4h7
ICML:61437,Bayesian Tensor Decomposition with Diffusion Model Prior,T1,False,https://openreview.net/forum?id=q806xA8NPR
ICML:61477,Towards Parameter-Free Temporal Difference Learning,T1,False,https://openreview.net/forum?id=ppIhZgFCTI
ICML:61653,OPIC: Enhancing Language Model Merging via Optimizing In-Context Capability,T7,False,https://openreview.net/forum?id=o4OEtKVpGE
ICML:61121,What Makes Value Learning Efficient in Residual Reinforcement Learning?,T1,False,https://openreview.net/forum?id=tSMZHXtJwZ
ICML:61836,Metric—Phase Fields: Decoupling Distance and Sign for Thin-Structure Reconstruction from Unoriented Point Clouds,T5; T6,False,https://openreview.net/forum?id=mVsb2MZ7LA
ICML:60616,On the Role of Batch Size in Stochastic Conditional Gradient Methods,T1; T2,False,https://openreview.net/forum?id=yTFTLj7MoN
ICML:71030,OPUS: Towards Efficient and Principled Data Selection in Large Language Model Pre-training in Every Iteration,T6,False,https://openreview.net/forum?id=lcLxGrk5N9
ICML:61948,On the Plasticity and Stability for Post-Training Large Language Models,T5,False,https://openreview.net/forum?id=lOR6zI5peb
ICML:61981,OGPO: Sample Efficient Full-Finetuning of Generative Control Policies,T7,False,https://openreview.net/forum?id=l1WWnr0ObL
ICML:62039,Navigating the Flatlands: Dual Adaptive Sharpness-Aware Minimization for Domain Generalization,T1; T5,False,https://openreview.net/forum?id=kR5qsKt8gz
ICML:62093,A Theory of How Pretraining Shapes Inductive Bias in Fine-Tuning,T6; T7,False,https://openreview.net/forum?id=jsOKNGu8ac
ICML:62094,Safeguarded Stochastic Polyak Step Sizes for Non-smooth Optimization: Robust Performance Without Small (Sub)Gradients,T1,False,https://openreview.net/forum?id=jqpLZEK3Zc
ICML:62178,Towards Execution-Grounded Automated AI Research,T6,False,https://openreview.net/forum?id=j0PagZWEFo
ICML:62186,Is Spurious Correlation Removal Always Learnable?,T6,False,https://openreview.net/forum?id=iwS6Lg1Uwx
ICML:62303,The Optimal Token Baseline: Variance Reduction for Long-Horizon LLM-RL,T5,False,https://openreview.net/forum?id=hpxI4Mndt4
ICML:62350,From Flat Facts to Sharp Hallucinations: Detecting Stubborn Errors via Gradient Sensitivity,T5,False,https://openreview.net/forum?id=hQYbnNccMq
ICML:62443,Probing the Knowledge Boundary: An Interactive Agentic Framework for Deep Knowledge Extraction,T4,False,https://openreview.net/forum?id=gY9mL1HW2M
ICML:61614,Stabilizing In-Context Multi-Source Domain Adaptation for Biomedical Images Through Controls,T2,False,https://openreview.net/forum?id=oUGeAcxuz5
ICML:62537,Can Adaptive Gradient Methods Converge under Heavy-Tailed Noise? A Case Study of AdaGrad,T2,False,https://openreview.net/forum?id=fiYjuwsbFE
ICML:62646,Last-Iterate Convergence of Regularized Gradient Methods for Stochastic Monotone Variational Inequalities,T6,False,https://openreview.net/forum?id=eirv1OEo7F
ICML:60904,Incremental Learning of Sparse Attention Patterns in Transformers,T6,False,https://openreview.net/forum?id=vSRh1qU5sH
ICML:62682,Decoupled Low-Rank Adaptation for Robust Federated Fine-Tuning,T6,False,https://openreview.net/forum?id=eNcIILpv8F
ICML:60838,Dynamics and Representation Structure of Local Approximations to Gradient-Based Learning in Linear Recurrent Neural Networks,T6,False,https://openreview.net/forum?id=wB4zHbCJJg
ICML:60751,ParisKV: Fast and Drift-Robust KV-Cache Retrieval for Long-Context LLMs,T2,False,https://openreview.net/forum?id=wxD4wTYQXt
ICML:62830,FAB: A First-Order AB-based Gradient Algorithm for Distributed Bilevel Optimization over Time-Varying Directed Graphs,T7,False,https://openreview.net/forum?id=coINrhVRkL
ICML:60692,ElicitR: Unlocking Latent Reasoning in Dense Retrievers via Generative Regularization,T2,False,https://openreview.net/forum?id=xWHzF6WRGE
ICML:64478,Black-Box Assisted Regression: Phase Transitions and Minimax Optimality,T6,False,https://openreview.net/forum?id=N9nlCRUiir
ICML:62225,Branch Scaling Manifests as Implicit Architectural Regularization for Improving Generalization in Overparameterized ResNets,T7,False,https://openreview.net/forum?id=iWV5o07Bxv
ICML:63056,Merge to Remember: Sharpness-Aware Isotropic Merging for Continual Learning,T5,False,https://openreview.net/forum?id=aWfk16EvfM
ICML:63077,Affine-Scaled Attention: Towards Flexible and Stable Transformer Attention,T5,False,https://openreview.net/forum?id=aIgsyrCUSF
ICML:66637,TokenRatio: Principled Token-Level Preference Optimization via Ratio Matching,T5,False,https://openreview.net/forum?id=1twve5mNUU
ICML:60632,Scaling Behavior in Model Fine-tuning for Audio DeepFake Detection,T4,False,https://openreview.net/forum?id=yHT8piYc8u
ICML:63108,Online Linear Programming for Multi-Objective Routing in LLM Serving,T2,False,https://openreview.net/forum?id=a51bLzOy1u
ICML:63212,SimGFM: Simplifying Discrete Flow Matching for Graph Generation,T7,False,https://openreview.net/forum?id=Z3xgDd5B2L
ICML:63446,Bridging Spherical Black-Box Optimizers,T5,False,https://openreview.net/forum?id=X9yKVwZ7if
ICML:61876,Steady-State Behavior of Constant-Stepsize Stochastic Approximation: Gaussian Approximation and Tail Bounds,T1,True,https://openreview.net/forum?id=m4TAzup6Yc
ICML:64363,Time Series Forecasting Through the Lens of Dynamics,T6,False,https://openreview.net/forum?id=OL0Vx2FV1g
ICML:63624,Antidistillation Fingerprinting,T6,False,https://openreview.net/forum?id=VM9VwbeHcv
ICML:61087,Muon in Associative Memory Learning: Training Dynamics and Scaling Laws,T4; T6,True,https://openreview.net/forum?id=tn00ERVdgL
ICML:60584,Selling Data as a Digital Good with Scaling Valuations,T4,False,https://openreview.net/forum?id=ym3hUwhc2D
ICML:63660,Tuning the Implicit Regularizer of Masked Diffusion Language Models: Enhancing Generalization via Insights from $k$-Parity,T6,False,https://openreview.net/forum?id=UstfBHsp6p
ICML:63673,Zeroth-Order Non-Log-Concave Sampling with Variance Reduction and Applications to Inverse Problems,T2,False,https://openreview.net/forum?id=UlFOINq6SY
ICML:61129,MedCoG: Maximizing LLM Inference Density in Medical Reasoning via Meta-Cognitive Regulation,T4,False,https://openreview.net/forum?id=tQCMbay712
ICML:63722,Focusing: View-Consistent Sparse Voxels for Efficient 3D VAE Training,T1,False,https://openreview.net/forum?id=UHAOP8Gc7N
ICML:62569,Training Deep Spiking Neural Networks without Normalization,T2; T7,False,https://openreview.net/forum?id=fSV4XWhMB3
ICML:63746,Resolving the Timestep Scaling Paradox in Spiking Neural Networks with a Timestep-Scalable Neuron Model,T5,False,https://openreview.net/forum?id=U63l7Uyeel
ICML:64261,Score-Repellent Monte Carlo: Toward Efficient Non-Markovian Sampler with Constant Memory in General State Spaces,T7,False,https://openreview.net/forum?id=PN8EiOzMuT
ICML:63763,JanusPipe: Efficient Pipeline Parallel Training for Machine Learning Interatomic Potentials,T4,False,https://openreview.net/forum?id=TxWbgnFYCr
ICML:63818,LoRDO: Distributed Low-Rank Optimization with Infrequent Communication,T2,False,https://openreview.net/forum?id=TTAxB2IL2y
ICML:63826,Self-Calibrated Consistency can Fight Back for Adversarial Robustness in Vision-Language Models,T1,False,https://openreview.net/forum?id=TM7PjLDZTr
ICML:63874,"TabICLv2: A Better, Faster, Scalable, and Open Tabular Foundation Model",T7,False,https://openreview.net/forum?id=SxsyLjIfWB
ICML:63897,On the Entropy Dynamics in Reinforcement Fine-Tuning of Large Language Models,T6,False,https://openreview.net/forum?id=Sj8NBI6aV0
ICML:60792,Dichotomy of Feature Learning and Unlearning: Fast-Slow Analysis on Neural Networks with Stochastic Gradient Descent,T3; T4; T6,True,https://openreview.net/forum?id=wg02GN1ygj
ICML:63922,SPARKLING: Balancing Signal Preservation and Symmetry Breaking for Width-Progressive Learning,T1; T5,True,https://openreview.net/forum?id=SXJBFREkWi
ICML:63930,Adaptive Preconditioners Trigger Loss Spikes in Adam,T5,True,https://openreview.net/forum?id=STWQoscanw
ICML:61286,OSF: On Pre-training and Scaling of Sleep Foundation Models,T6,False,https://openreview.net/forum?id=rlVGCyjqnt
ICML:64051,Gradient Inversion Attacks Beyond SGD,T8,False,https://openreview.net/forum?id=RNDJpm1kUW
ICML:64064,Bring Future Vision: Dynamic Computation Allocation Guided by Lightweight Feature Forecaster,T2,False,https://openreview.net/forum?id=RGTeK9aEI3
ICML:64092,Mitigating Premature Exploitation in Particle-based Monte Carlo for Inference-Time Scaling,T1,False,https://openreview.net/forum?id=R0eRg4p4Uj
ICML:61014,Towards Understanding Adam Convergence on Highly Degenerate Polynomials,T1,True,https://openreview.net/forum?id=uYWVGk1Qt0
ICML:65870,On the Convergence Rate of LoRA Gradient Descent,T1,False,https://openreview.net/forum?id=9GRlBVAXq8
ICML:60947,"Taming Stochastic Gradient Descent: Almost Sure Convergence and Saddle-Point Avoidance under $(L_{0},L_{1})$-Smoothness",T2,False,https://openreview.net/forum?id=v7i8l6FXh9
ICML:64111,Differentially Private Cross-Silo Recommendation from Implicit Feedback,T2,False,https://openreview.net/forum?id=Qo7ENqEdq9
ICML:66584,Asymptotic Universal Alignment: A New Alignment Framework via Test-Time Scaling,T6,False,https://openreview.net/forum?id=2RIk96qJcc
ICML:64193,GIPO: Gaussian Importance Sampling Policy Optimization,T5,False,https://openreview.net/forum?id=Q5DHzFVOxf
ICML:64199,Hyperparameter Transfer Laws for Non-Recurrent Multi-Path Neural Networks,T1; T3,True,https://openreview.net/forum?id=Q2tAR1xDFQ
ICML:64202,Stochastic Gradient Methods under Heavy-Tailed Noises in Weakly Convex Optimization,T2,False,https://openreview.net/forum?id=Q15yX0AZdr
ICML:64218,Path-Coupled Bellman Flows for Distributional Reinforcement Learning,T5,False,https://openreview.net/forum?id=Ps58JvpLT7
ICML:64286,Understanding Data Temporality Impact on Large Language Models Pre-training,T6,False,https://openreview.net/forum?id=P82s05mnUY
ICML:64321,Non-Uniform Noise-to-Signal Ratio in the REINFORCE Policy-Gradient Estimator,T8,False,https://openreview.net/forum?id=Ol99zoW31J
ICML:64356,Multimodal Scaling Laws for Task & Data-Optimized Models of Visual Cortex,T4,False,https://openreview.net/forum?id=OQ6jQHJPTT
ICML:64458,Learning High-Dimensional Parity Functions with Product Networks using Gradient Descent,T1; T4,False,https://openreview.net/forum?id=NOIl9L4Y7S
ICML:66806,Enhancing Reasoning for Diffusion LLMs via Distribution Matching Policy Optimization,T2,False,https://openreview.net/forum?id=09CSjVeDug
ICML:64530,Mesh Field Theory: Port–Hamiltonian Formulation of Mesh-Based Physics,T8,False,https://openreview.net/forum?id=MgIvtHk5wm
ICML:64571,Efficient Bilevel Optimization for CKA-Guided MoE Upcycling,T6,False,https://openreview.net/forum?id=M5hGwjZCs0
ICML:66212,Controlled LLM Training on Spectral Sphere,T3,False,https://openreview.net/forum?id=5kTn1c3vtt
ICML:64227,"On the Interaction of Batch Noise, Adaptivity, and Compression, under $(L_0,L_1)$-Smoothness: An SDE Approach",T1; T2,True,https://openreview.net/forum?id=Pmsc4yytlf
ICML:64677,On the Emergence of Implicit Curriculum in RLVR Learning Dynamics,T6,False,https://openreview.net/forum?id=KxYCE98u1d
ICML:64761,Intentional Updates for Streaming Reinforcement Learning,T1; T2,False,https://openreview.net/forum?id=K9lUSMMI0h
ICML:63333,GDPO: Group reward-Decoupled Normalization Policy Optimization for Multi-reward RL Optimization,T5,False,https://openreview.net/forum?id=Y1rHxA58If
ICML:64820,Principled Synthetic Data Enables the First Scaling Laws for LLMs in Recommendation,T4,False,https://openreview.net/forum?id=JR98Gm9Eyb
ICML:64854,The Crowded Embedding Space: A Mean-Field Mechanism for Emergent Marginalization in Retrieval-Augmented Agents,T6,False,https://openreview.net/forum?id=J5odClCiIX
ICML:64965,Gradient Flow Dynamics and Implicit Bias of Diagonal Linear Networks under Infinitesimal Initialization,T6,True,https://openreview.net/forum?id=IJph1t3Egr
ICML:64980,GradPower: Powering Gradients for Faster Language Model Pre-Training,T1; T2,False,https://openreview.net/forum?id=I9pDKCWYXk
ICML:64467,Can Muon Fine-tune Adam-Pretrained Models?,T6,True,https://openreview.net/forum?id=NKKwTEYdAm
ICML:65094,Two Calm Ends and the Wild Middle: A Geometric Picture of Memorization in Diffusion Models,T2,False,https://openreview.net/forum?id=GpmvWQU9Zq
ICML:65116,Dynamics of neural scaling laws in random feature regression with powerlaw-distributed kernel eigenvalues,T4; T6; T7,True,https://openreview.net/forum?id=Ge3VtuCvZ7
ICML:65147,Model-Free Robust Average-Reward Reinforcement Learning with Sample Complexity Analysis,T6,False,https://openreview.net/forum?id=GMIHHrJ6Wp
ICML:65153,SERA: Soft-Verified Efficient Repository Agents,T4,False,https://openreview.net/forum?id=GHKj1XcSlt
ICML:65378,Spectral Reach: Understanding Neural Scaling as Progress into the Spectral Tail,T4; T6,True,https://openreview.net/forum?id=ECdZxuI9Hf
ICML:65420,The Implicit Bias of Adam and Muon on Smooth Homogeneous Neural Networks,T1; T6,True,https://openreview.net/forum?id=DpIc1cpNKG
ICML:65451,Active Budget Allocation for Efficient Scaling Law Estimation via Surrogate-Guided Pruning,T4,True,https://openreview.net/forum?id=DXnLu7qu75
ICML:65476,Least-Loaded Expert Parallelism: Load Balancing An Imbalanced Mixture-of-Experts,T7,False,https://openreview.net/forum?id=DFi6hHce5t
ICML:65480,Tensor Train Diffusion: Leveraging Low-Rank Structures for High-Dimensional Score-Based Sampling,T7,False,https://openreview.net/forum?id=DDQX97Xi1Z
ICML:63415,Adaptive Batch Sizes Using Non-Euclidean Gradient Noise Scales for Stochastic Sign and Spectral Descent,T2,True,https://openreview.net/forum?id=XMSaWRpEPS
